logits,hallucination_scores
[-1.7192557 -1.8752111  2.7385352],0.069030404
[ 1.125916  -1.1681658 -1.8303823],0.326711
[-1.3504478  2.0218735 -2.091297 ],0.14198922
[-1.0238485  -0.90628064  0.49386966],0.627561
[ 1.3540243 -2.8441315 -0.9918028],0.25854248
[-0.35945395  1.1032333  -3.4409392 ],0.4312013
[-0.74725705 -2.8368647   1.2575079 ],0.32196742
[ 1.5501317 -0.5612161 -2.024413 ],0.32162946
[-0.63975513  1.771735   -2.253275  ],0.25379446
[-1.925157  -2.0523236  3.6657577],0.026172055
[ 1.497407  -1.3345671 -2.3154194],0.20564704
[-0.58999014  1.3850975  -2.8957336 ],0.3224874
[-2.0415363 -4.09389    4.4458113],0.00736561
[ 0.3636284 -3.1339061  0.2334637],0.81472224
[-1.268978   2.3620758 -2.9912395],0.095371135
[ 0.6930298 -5.1074867  2.267169 ],0.38227764
[ 1.0874064 -1.2092261 -0.5196667],0.5060252
[ 0.5506583  0.3157597 -1.3726884],0.85662097
[-1.0827656 -3.4544847  3.930542 ],0.027068058
[-0.07374036  0.687719   -1.7769127 ],0.6941408
[ 1.6736829  -0.55614173 -2.4837892 ],0.27898777
[-3.2182932 -1.21793    3.022376 ],0.055052757
[ 0.11962882  0.91092646 -1.1687658 ],0.7129138
[-0.20201564  1.3802501  -0.9344872 ],0.5095899
[-2.0378788 -0.7937851  3.5090616],0.058545083
[ 1.9331288  -3.0513246  -0.61137253],0.21067248
[-2.057354    0.39150786 -0.10922929],0.76170564
[ 0.36497492 -1.78628    -0.88274336],0.5976918
[ 2.1920242 -2.4295402 -1.0927356],0.13448873
[-1.3545991  2.2471397 -2.0198267],0.12022386
[-1.1561841  -0.58689165  0.6295124 ],0.6383119
[ 0.93129826  0.10643625 -2.8776515 ],0.6190831
[-0.87079304  1.7636994  -2.2216403 ],0.22335993
[-1.4086292  -1.0037345   0.77463794],0.48268127
[ 3.2977874 -1.9216028 -2.3884573],0.03221113
[-0.83491486  0.9811635  -1.5909379 ],0.44026697
[-1.1609125 -4.3142657  6.3950977],0.0024054863
[ 1.4702873   0.24049583 -1.6178259 ],0.5382301
[-0.9329937  2.403149  -2.302229 ],0.12829119
[-1.5530943 -3.3463311  5.0017915],0.0071509434
[ 0.72961897 -0.7165699  -1.1828448 ],0.5762894
[-0.5123178   0.69967365 -1.4013162 ],0.6102655
[-1.6687268   0.15534681  0.35059977],0.8597548
[ 1.4148732  -0.27026385 -3.075046  ],0.3792541
[ 0.67561126  0.01351014 -2.5018065 ],0.684748
[ 0.4989342 -0.6586888 -1.471138 ],0.63433087
[ 2.9105408 -2.080531  -2.0187962],0.047795307
[ 0.1737575  -0.38763943 -0.7671859 ],0.8566016
[-3.7294104 -1.7560378  5.893841 ],0.0024193865
[-0.6761334  -0.8443645  -0.94837475],0.9675964
[-1.5695156  1.2196989 -1.8821306],0.24966152
[-0.70011526 -0.83978236 -0.24397562],0.9006655
[ 1.9144596   0.06494431 -3.2805398 ],0.33136985
[-0.6367262  1.7415645 -2.2751098],0.2592156
[-2.3788054 -3.0556421  5.207736 ],0.0034203506
[ 0.34000444  1.0637735  -3.9525266 ],0.6265638
[-1.4135678  0.6186913 -1.2286638],0.48549262
[-2.1451662 -1.4486084  2.1446106],0.12007961
[ 0.58506495 -1.1011931  -0.6919151 ],0.6350751
[-2.957121   3.6996872 -1.809533 ],0.020788502
[-2.26284     0.53322566  0.89129525],0.766796
[ 1.2571543 -0.8858781 -1.444091 ],0.3705799
[-2.0401545  2.0136611 -0.8573814],0.19185378
[-1.1843363  -0.28421238  0.63132924],0.70425594
[ 0.29412434  0.09841099 -0.44852412],0.9420701
[-1.0840564   0.15061465  0.664736  ],0.8041933
[-0.3422379 -4.006223   3.877309 ],0.050382096
[-1.3486177  1.2461137 -2.3335068],0.24582799
[-0.47408384  1.2081329  -3.2851462 ],0.37984896
[-4.0520344   1.9005824  -0.37688923],0.241855
[ 1.7650406 -2.6783047 -0.5299581],0.26020867
[-1.5236254  1.0032202 -1.1651468],0.38139325
[-2.6738105 -1.9261187  4.0734477],0.014779006
[ 2.2624211  -2.8345473  -0.23633637],0.21558869
[ 0.32556558 -0.6368096  -0.6213682 ],0.7760409
[-1.9570241 -3.105532   4.853883 ],0.0063278503
[ 3.1402767 -3.0938897 -1.6173743],0.037882373
[-0.04470798  0.36566573 -1.8315858 ],0.7987326
[-2.2314167 -0.9432688  2.5012362],0.11915152
[-0.5319053  -0.82983124  0.31236362],0.7808515
[ 0.34784502  1.1574899  -2.3473399 ],0.6324862
[ 0.11007227 -4.741781    4.395697  ],0.046563994
[ 1.6668649 -0.6210803 -2.5581052],0.26719233
[-1.2061636  1.3430165 -2.4342139],0.24309753
[-1.2819964 -1.2502924  1.710072 ],0.23916778
[ 1.7666551 -2.3328192 -1.2214434],0.17751804
[ 0.08712996 -0.2843037  -1.2701371 ],0.86528045
[-0.81504625 -3.0974617   2.8121266 ],0.08980017
[-1.0165219   0.5156331   0.25818437],0.8773574
[-2.930178   3.751237  -1.3627658],0.027295068
[-1.5204473 -0.7773268  2.2148826],0.19155318
[ 1.8016098  -0.80937505 -2.8848069 ],0.20688497
[-1.7722534  2.67085   -2.3197503],0.06151788
[-3.2541566 -1.826701   4.955559 ],0.006136213
[ 2.3041694 -3.5180795  0.3129249],0.29587883
[-0.915336   0.8833355 -0.6726685],0.5658188
[-1.0785168 -3.1596394  4.6195345],0.015122768
[ 1.2340881  -0.65939224 -2.0894473 ],0.37508875
[-0.24669752  0.5584371  -1.8963832 ],0.6835595
[-1.6793905 -1.1131928  1.9007571],0.1968031
[ 2.463728  -1.7826447 -1.8654305],0.08465252
[ 1.0288173   0.23445638 -2.7662706 ],0.62796843
[-0.16694377 -1.6293429   1.7525644 ],0.36695534
[ 1.9316936  -3.272306    0.26748702],0.3726057
[-1.738037    0.8134068   0.55162567],0.8158264
[ 0.03333664 -5.5129037   5.195843  ],0.021531194
[ 2.8627594 -2.7093227 -1.7880684],0.046556585
[ 0.19780278  2.6650212  -4.326435  ],0.2062279
[ 0.10965251 -5.1729803   4.3837905 ],0.046849124
[ 2.0641956 -1.9141362 -0.5891285],0.2211327
[-0.51348954 -0.91496956  1.425126  ],0.43788216
[-1.63466   -1.5440606  1.9443691],0.15646373
[ 1.7685997 -1.7040796 -0.2544402],0.34260362
[-2.0458105  0.7622663  1.08778  ],0.77595484
[-2.1094823 -3.9712367  6.2316723],0.0011762711
[ 1.1489342 -1.7417583 -0.663289 ],0.41720542
[-2.9675646  2.2162888 -0.2715094],0.21597302
[-2.8942525 -0.5104041  2.1093817],0.19980444
[ 0.4133786  -0.91622186 -0.86136526],0.67318946
[-0.69663125  0.59236324 -0.6669166 ],0.68065375
[-1.52035   -1.43474    3.7860096],0.036794282
[ 0.8930306  -2.4008222  -0.23057254],0.5558499
[-0.6065547  0.8914144 -2.4498284],0.46024212
[-3.0924656 -3.1924505  5.769485 ],0.0011392108
[ 2.321778  -2.1676042 -1.8339279],0.08378527
[-0.46830237 -0.16585723 -0.8190527 ],0.92688704
[-2.3113885 -2.381091   5.203132 ],0.004611778
[ 1.4061522 -2.5114403  0.4162995],0.5703887
[-2.1746876   1.5539982   0.03634285],0.43962023
[ 0.1955159 -1.8395864  1.3137673],0.5635963
[ 1.0439415 -0.581167  -1.9456661],0.4501672
[-0.3894558  1.401339  -2.1478066],0.38534603
[ 0.4017917 -2.9691956  2.252377 ],0.33081496
[ 2.2522023 -1.8373697 -2.0827618],0.09114251
[ 0.21773809  1.224568   -3.828201  ],0.54530275
[-2.3908007 -2.002466   3.6311297],0.022931412
[ 1.8799103 -3.298662   1.4065375],0.69678974
[-2.2321823  2.4841583 -0.9350945],0.12143551
[-1.4383513  -0.12322757  0.43253207],0.7854321
[ 1.7315257   0.07349294 -2.8223765 ],0.38415647
[-0.3974252  2.217838  -2.989711 ],0.19737254
[ 0.6927661 -0.2911264 -1.6676059],0.6446895
[-0.27200913  1.1396891  -2.5638819 ],0.46622428
[-1.4181255  -0.14392027  0.09949797],0.8813622
[-2.979439  -1.2979417  4.3438797],0.01675456
[ 3.0484593 -1.18913   -4.3118067],0.050635356
[-1.1613904  2.5035663 -2.6517446],0.09598548
[-1.2610908 -1.9033078  1.732689 ],0.1960678
[ 1.4759947  -2.7706296   0.01413689],0.43781137
[-2.1273742  1.2315687  0.4263683],0.6388289
[-0.8540726  -0.96981955  1.0989527 ],0.4629736
[ 1.1794627 -0.5431049 -2.1236625],0.41147757
[-0.03719386  0.6561581  -2.0393813 ],0.69855475
[-1.4163847 -2.506145   2.4465868],0.08764185
[ 2.3079333 -1.3538867 -1.8904   ],0.118549846
[ 1.1541623   0.37495342 -3.755868  ],0.6117921
[ 0.5669865 -6.189026   5.2941613],0.03145715
[ 0.73096454 -0.359307   -1.2494813 ],0.6490233
[-1.2146175   1.1116574  -0.41031915],0.5213949
[-0.14588498 -2.6819134   3.5956094 ],0.07991782
[ 1.9481866 -2.0519276 -2.4987915],0.092084005
[-1.3477389   0.3978466  -0.70075315],0.6684171
[-0.29190117 -2.002323    0.12317323],0.8019932
[-0.3495698 -1.0377091 -1.377114 ],0.82352597
[-1.7849331  0.7042532 -1.3019749],0.41212407
[-1.7229636 -2.1040041  1.528783 ],0.17211246
[-0.23820674  0.8174671  -2.489364  ],0.57320344
[-1.5878625  1.4865674 -1.8447429],0.20477591
[-2.4807768 -1.4293286  2.5880315],0.0776238
[ 1.9799296   0.11384159 -3.619569  ],0.32355732
[ 0.70253235  2.432102   -4.531879  ],0.3465212
[-2.578003 -2.962155  5.471483],0.0023924361
[ 1.4937842 -1.1647115 -1.5410537],0.2700384
[-0.8195382  2.029347  -2.3956203],0.18300147
[-0.37871298 -2.0264626   2.1914523 ],0.22439137
[ 1.2831491 -0.5692868 -2.539196 ],0.36157253
[-0.4382395   0.09510856 -1.6161118 ],0.80252135
[-0.79119045 -2.4511611   1.6859932 ],0.24022017
[ 2.2789981 -4.258301   1.5873824],0.6268627
[ 0.3865093  1.5821437 -3.107809 ],0.49802878
[ 0.22931188 -2.7568474   2.1180356 ],0.32764113
[ 1.4930589   0.39934945 -3.2948873 ],0.5244038
[ 0.4722118  2.738927  -4.7618785],0.23762387
[-1.1366179  -1.0376874   0.38917238],0.62136686
[ 1.7316313 -1.1318791 -2.3329945],0.1923292
[-1.2033093  2.0215087 -1.9810393],0.1583057
[-1.6761358 -2.474462   3.7684603],0.023956927
[ 1.241277  -4.671952   2.9127827],0.35864642
[-0.5698443   0.07785693 -0.6107487 ],0.8575724
[-0.9940062  -0.13156356  0.37900403],0.83377266
[ 0.9698758 -0.5573888 -2.0330222],0.471283
[ 0.39354947  1.297198   -3.3291466 ],0.58003795
[-1.4809157 -1.4258785  2.856068 ],0.08301429
[ 0.6238812  -1.141037   -0.11163063],0.7509086
[-1.1762341  1.9546424 -1.7599621],0.17892055
[ 0.2026411 -4.918398   4.4818883],0.04670209
[ 0.06466136 -0.40882537 -1.433247  ],0.83234906
[-2.196409   2.7321353 -1.8184098],0.05915105
[-2.7239153  -0.17250551  2.103229  ],0.2553618
[ 3.1539817 -2.2949798 -1.380623 ],0.051552866
[-0.6705168   1.0445487  -0.39613473],0.5979309
[-0.75374746  0.50052005 -0.39382997],0.75994486
[-0.50914484  0.19721419 -1.0954263 ],0.7972913
[-3.589926    3.4241319  -0.41711694],0.07077438
[-2.1486065   0.74069643  0.12202705],0.7086674
[ 0.308219  -0.5988904  1.2196561],0.704972
[-0.44877484  0.9991256   0.17278327],0.757148
[-1.4295757 -1.3291796  3.183914 ],0.067214996
[ 1.6722654  -0.31421888 -3.2937536 ],0.3062697
[ 0.9772036   0.35515597 -3.852336  ],0.657825
[-0.8064476 -3.8779387  4.293435 ],0.023930427
[ 0.55308366 -1.8072411   0.75715005],0.82912636
[-2.4781005  1.6917641 -0.8756225],0.22625563
[-0.12883477 -1.3492163   0.32484776],0.8236516
[ 1.1559834  1.7794216 -3.3188725],0.6546213
[ 0.0766321  2.362644  -2.8561552],0.24759203
[-1.1567024 -3.3183503  4.7605963],0.012292061
[ 1.4188234  -0.62212193 -2.3196182 ],0.32754797
[-0.2600698  1.4074341 -3.0539677],0.38389096
[-3.0488932 -1.4589105  4.226682 ],0.016337786
[ 0.37732387 -0.3842543  -1.3292432 ],0.7495779
[-0.2537469  -0.02453701 -0.6789281 ],0.94066656
[-2.7723618 -2.7365568  4.6835656],0.0051212017
[ 1.0617934  -0.31454125 -2.9689698 ],0.46476665
[-1.022517   2.0110712 -2.7483695],0.15498957
[-2.8385475 -2.5497673  4.26025  ],0.008185421
[ 0.60567415 -0.6036564  -0.66828054],0.6922718
[-1.8860153   1.2748729  -0.74069947],0.36075407
[ 0.21176127 -0.5411228  -0.5870456 ],0.8287047
[-0.4819876  -0.80324924 -0.10198771],0.9091855
[ 0.7986634  -0.52467763 -1.4103448 ],0.57544553
[-1.8812878   0.02800767  1.7860497 ],0.38740242
[ 3.0872025  -3.5883381   0.40256006],0.17634247
[-0.46549436  0.82558393  0.24116415],0.8240975
[-2.5704997 -1.187022   3.9746454],0.027007682
[ 3.2514374 -1.3089917 -1.8117251],0.05640093
[ 0.08021596  2.164301   -2.3966863 ],0.2947997
[-1.415254    0.10392115  1.2067293 ],0.5971806
[ 2.9666708 -1.7838687 -2.144672 ],0.050112385
[-0.6364333   0.44849917 -1.3191459 ],0.66944003
[-0.74184173 -0.45558035  0.0572523 ],0.87668514
[ 1.8702412 -1.1759638 -1.829126 ],0.18776082
[-1.1265111  -0.08015589 -0.10171064],0.9564719
[-1.2631624 -1.58529    2.9088712],0.08295779
[ 0.31535435 -1.6780641  -0.41740382],0.73369503
[-1.5360069  2.916634  -3.396566 ],0.046642877
[-2.3375614 -3.033634   3.8905966],0.012191448
[ 1.643568   -2.6979346   0.22677265],0.4468546
[-0.26996103 -0.24650863 -0.45734248],0.99412227
[-1.6786287  -0.23015094  1.3318853 ],0.4629442
[-0.2517042 -0.0990874 -0.6114038],0.9617379
[-0.78384215  0.91919863 -0.64035755],0.5756135
[-2.4840775 -1.5333699  3.89991  ],0.023273282
[ 0.86870974 -0.49928716 -1.4477574 ],0.5562532
[-0.8700649  1.150455  -1.3471223],0.408871
[-2.517085  -4.510883   6.4496746],0.0005257363
[ 1.7192634  -2.2652829  -0.39011157],0.3058213
[-0.5773679   0.59908664 -1.5751038 ],0.6123338
[-0.88589114 -0.25534898 -0.03210839],0.9302243
[ 3.286249  -3.6257532 -1.345709 ],0.038125437
[ 1.8946974   0.25590587 -4.0959773 ],0.37171757
[-3.0945728 -1.8615263  5.0322995],0.005744008
[ 1.21251    -0.37550032 -2.3190482 ],0.43082055
[-1.8723695  3.8499284 -3.164451 ],0.016670076
[-2.9676871 -0.690487   3.6498168],0.04909191
[ 0.43745127 -0.14051679 -2.0516694 ],0.7397926
[-1.6953454  1.801926  -2.1247032],0.13966703
[-2.2591083   0.05685843  1.3179095 ],0.50880384
[ 2.6316142 -2.3311658 -1.6989946],0.06606966
[ 0.03672044 -1.4200459  -0.5128397 ],0.81852126
[ 0.63411   -5.5373983  3.8860047],0.10985971
[ 2.0366924 -3.274652  -1.0474278],0.1407132
[-0.23252131  0.6880131  -1.8245322 ],0.6503769
[ 0.2168754  -2.5600827   0.32730344],0.83813936
[ 1.5197262 -1.8307891 -1.4469959],0.21429306
[-0.571025    0.89101326 -2.2714112 ],0.4775749
[ 0.9682975 -2.7168217  0.4167297],0.6985012
[ 1.282559  -0.9478195 -0.7032071],0.4403828
[ 0.3723501 -1.1602054  1.2670578],0.6625171
[-3.043615   1.249632   2.1275902],0.5806905
[ 1.15326     0.46894684 -2.2019892 ],0.6720836
[-2.1782284  2.7213469 -1.4220843],0.07487129
[-2.3425612 -1.6780527  2.8717322],0.054297723
[ 1.5125787   0.91529644 -3.78379   ],0.6604351
[ 0.64691377  1.949796   -3.8772736 ],0.45729482
[-1.8882322 -1.6774263  3.2298665],0.046095494
[ 2.1145468  -3.7470727  -0.12216644],0.24956788
[-0.9443977  1.9487059 -2.1160116],0.18898906
[-2.4779494 -1.9872175  3.3989336],0.027604591
[ 2.3262768   0.18734062 -3.8636928 ],0.2650004
[-0.5865101  3.369856  -3.0754104],0.06692384
[-1.4554359 -2.587775   3.6192694],0.030651394
[ 0.895618   -2.3538725  -0.21057718],0.56234694
[-3.1711874  2.9221506 -1.1519846],0.06331043
[-0.8065016 -1.9273063  1.2531208],0.3515395
[ 0.7369808  0.0143949 -1.8014547],0.69971335
[-1.193237   3.1875002 -2.751474 ],0.05181295
[-1.0809107 -4.681985   5.9198117],0.0040874686
[ 1.5541934  -1.5011711  -0.06248334],0.44810233
[-0.34099457  1.9642338  -1.8440939 ],0.27855012
[ 1.0467976 -4.831344   3.4070652],0.22088484
[ 1.4932272 -1.5555594 -1.0028615],0.29044104
[-1.7243361  1.5269598 -1.1033504],0.25921756
[-0.02334877 -2.0725358   1.6216497 ],0.4113149
[ 0.33982584 -0.2785474  -2.1315029 ],0.73046505
[ 0.33332312  1.0661321  -3.0590205 ],0.63739955
[-2.984688  -2.2491422  3.8692057],0.013317953
[ 1.3620698  -0.60284996 -0.07820611],0.5723095
[-0.2086107  1.5017828 -1.1468202],0.4553937
[-0.24886036 -0.6487515   0.97531074],0.6527021
[ 1.5618395  -3.7083983   0.57490563],0.54869795
[-1.3043785  0.5490196 -0.9016552],0.5813643
[-3.2426016 -1.6794729  5.1517262],0.0057190284
[ 0.6925368  1.4971532 -3.026284 ],0.60977304
[ 0.00680726  2.9784338  -4.394433  ],0.13965213
[-1.9829988 -1.1024867  2.5210915],0.11195477
[ 3.460119  -2.41954   -3.0609624],0.016980637
[-0.30910015  1.7885084  -4.174596  ],0.2741552
[ 2.005005  -5.016632   0.8148649],0.4829868
[ 0.13125305 -0.87289965 -1.9543078 ],0.660617
[-2.1032696  1.6802894 -2.3490381],0.11724754
[-0.335074  -2.42331    0.6871371],0.59077287
[ 0.5952073 -1.2456881 -1.8625563],0.44517717
[-0.4548403  -0.07933678 -0.43056035],0.9311012
[-1.0044069 -1.5395389  1.3586234],0.320454
[ 3.1906688 -6.1263366  1.5715145],0.3696671
[-0.57273626  0.8074019  -1.6673654 ],0.5408517
[-3.018998  -2.2446108  4.6417437],0.0064905677
[-1.2217096  2.4703767 -2.598977 ],0.09564077
[-0.64614284  1.8003956  -2.3770506 ],0.2435279
[-3.837097  -1.0624502  4.1907454],0.02123648
[ 1.5105273  -0.96084344 -1.4854364 ],0.29761335
[ 0.2167337  0.7087805 -1.9085091],0.7549355
[-0.98600626 -1.221254    1.8565621 ],0.24533647
[ 0.72758853  0.3245559  -3.0711908 ],0.73638594
[ 0.21384886  1.8321902  -3.5211048 ],0.38171682
[-1.2683771   0.23009005  0.22097585],0.9306172
[ 3.3370059 -4.1172385 -0.1471692],0.092883535
[ 0.73162967 -0.7925699  -0.4834489 ],0.6648712
[-1.8409432 -1.0604047  2.3757179],0.1335715
[ 2.7224054 -0.9156258 -3.325249 ],0.08801085
[-2.4950533   1.4469548   0.53793526],0.5921345
[-2.6189466 -1.7053481  4.7393184],0.00941665
[ 3.815587  -2.7853327 -3.2956717],0.009182364
[-1.2797779   0.68473923 -2.2797546 ],0.3826751
[ 1.5058103  -2.8803704   0.40337384],0.52871776
[ 1.2389718 -0.6572914 -1.8275422],0.3891613
[-0.3167233  0.6869366 -1.6546756],0.64112073
[-0.29518712 -1.5870076   1.0173668 ],0.5471262
[-0.44809216  0.5560821  -1.8626419 ],0.635527
[-1.790404   2.3897426 -1.8630815],0.08978159
[-2.267221  -1.6271626  3.4277718],0.035292424
[ 0.77512676 -1.2709429  -0.31447303],0.64354086
[-1.7365289   0.28503886  0.55090487],0.82827616
[-1.5845977 -2.1745148  2.9622476],0.055601988
[ 0.94043195 -2.3292613   0.50450563],0.7423323
[-2.3053849   2.0212312  -0.77475405],0.19194758
[-1.3878396  -0.29828826 -0.11444026],0.9104311
[ 2.8486576 -1.8687011 -2.00168  ],0.05581949
[-1.736361   1.3032562 -0.1721039],0.48113856
[-0.10192282 -1.619662    0.58077466],0.7312296
[ 2.4145083 -1.6447972 -1.8016206],0.096323386
[-1.3126464  3.3067207 -2.2152596],0.048056677
[-1.6842518  0.2258296  1.0044373],0.6765835
[-0.1324465   0.21277635 -2.3356624 ],0.79547834
[-0.85988057  1.0648903  -2.5024343 ],0.3571574
[-2.4766808 -1.4201865  1.638443 ],0.16979054
[ 2.210439   -4.0736594   0.41761816],0.3348425
[-1.5191488  -0.4672985   0.85237175],0.56285834
[-1.7362701 -2.094188   2.0269578],0.11503782
[-0.08426389  0.37163204 -2.304021  ],0.76130706
[-0.7416686  1.8745524 -2.7651381],0.20716847
[-1.4475919 -3.0729556  3.7691185],0.024697544
[ 2.183042  -1.098262  -3.2976537],0.12031615
[-1.1226286  2.0056903 -3.6637414],0.13229509
[-2.7502105  -0.84808266  2.8611095 ],0.08730909
[ 1.7281053 -2.7779152 -1.2216266],0.1695979
[-2.0055568  1.797903  -1.8662059],0.13379426
[-1.1180923 -1.7104357  1.9327329],0.18999079
[ 1.638477    0.01775989 -3.2260146 ],0.38739207
[-1.8733042  1.7616482 -1.4732409],0.17344552
[-3.162953 -4.164628  7.129124],0.0
[ 0.8813961 -0.5952928 -2.1582634],0.48082626
[-0.4837437  1.3072532 -2.718784 ],0.3677209
[-3.2299247 -1.3895816  3.198938 ],0.041572496
[ 2.7569277  -2.7549133  -0.10242473],0.1626068
[-0.327817   0.837883  -1.1454997],0.6312842
[-1.0017749  -0.38827494  2.1782153 ],0.27208602
[ 1.3698069   0.04233313 -2.4508243 ],0.48341075
[ 0.07273985  1.2171798  -2.025786  ],0.5526583
[ 1.138077  -1.3313819 -0.0811127],0.57910645
[ 0.88714546 -1.4559579  -0.955078  ],0.4552819
[-0.25925857  2.1787872  -3.4935305 ],0.21799663
[-1.8697516 -4.8018723  5.3676257],0.0033447547
[ 4.7305417e-01 -1.7903969e-03 -2.4076996e+00],0.7469707
[-0.27426723  1.9864483  -3.8550029 ],0.24555565
[-1.9409652 -1.951255   2.828523 ],0.055917703
[ 2.2219849 -3.1365206 -0.5677233],0.17273149
[-1.6897221  1.3237078 -1.3539568],0.26920652
[-2.7375228 -1.4667531  3.4654555],0.033763267
[ 1.0570792   0.41458067 -3.149538  ],0.66132176
[-0.04267589  2.1854038  -3.4627783 ],0.25285834
[-1.45966     0.6611066  -0.19039911],0.69503605
[ 2.1805663 -0.9078032 -2.0215762],0.16397464
[-0.19976705  1.2314177  -1.4420109 ],0.5145409
[-1.4957756 -4.666169   5.5720434],0.0038963852
[-0.2148336  -1.2285489  -0.22340311],0.9608319
[-0.75746214  0.3050113  -1.1677761 ],0.7027303
[-0.8238414  -0.00815476  0.01275063],0.96894646
[ 3.3660617 -4.1408763 -0.7827883],0.054086708
[ 1.3769398 -1.0800301 -1.5814524],0.30236012
[-3.046026  -4.1131787  7.038931 ],5.4577107e-05
[ 2.115016  -0.8712528 -1.414462 ],0.2022403
[-1.1574333   1.2498949  -0.78035074],0.41544193
[ 1.3404382 -3.8707016  3.8464468],0.19876829
[ 3.1237473 -1.5292121 -1.6317197],0.059640046
[-0.63235074  2.0518577  -2.9361756 ],0.19143221
[-1.8473974 -2.5038564  3.7764707],0.021254215
[ 0.94057596 -0.01366092 -2.7179954 ],0.58771294
[ 0.21285988  1.5429957  -4.014889  ],0.45205194
[-1.908495  -3.3252478  3.68383  ],0.018297534
[-0.22676416  0.7758999  -2.3366115 ],0.59584
[-0.759894   1.6470158 -2.9333699],0.23901147
[-1.2199557 -2.4461854  2.2195406],0.121016614
[ 2.2746792 -1.4384743 -2.2119687],0.106730804
[ 0.31811917  0.6776298  -2.7322223 ],0.75820565
[-0.27325776 -2.5176303   1.7058213 ],0.32324344
[ 1.6008731 -0.9175329 -1.9806515],0.25622874
[-1.8967576  1.4494328 -0.8982598],0.2936796
[-3.4384267 -1.8201505  5.0194883],0.005621551
[ 1.2898351  -3.1565876  -0.03959608],0.46695864
[-0.22919486 -0.85637856 -0.794673  ],0.8776505
[-3.2424252 -1.8678291  4.5389466],0.008793883
[ 0.0729508 -1.1996478 -0.7442386],0.77489984
[-0.9768156  1.2426924 -2.216849 ],0.30835837
[-0.12057768 -0.65944135 -1.0763892 ],0.8601152
[ 1.6481899 -1.2548567 -1.6966703],0.22133811
[ 0.27439627  0.07598037 -1.9229542 ],0.8489311
[-2.7792609 -2.7127335  4.7197304],0.004994143
[-1.034437    0.11898795  0.903588  ],0.72538453
[-2.2905097  -0.14539617  0.9351417 ],0.57013905
[-3.5510082 -1.1605383  4.0172553],0.023364412
[ 1.6678772 -1.2467736 -2.3445659],0.18847875
[ 0.6017157 -0.3681788 -2.368148 ],0.6114048
[-2.3013487 -1.4918294  3.2799354],0.043115895
[ 0.5760141 -1.2088577 -1.6667618],0.47563684
[-0.67374825  0.01279996 -1.8164539 ],0.757403
[-1.1638873 -2.7091167  2.168746 ],0.12504634
[ 1.3702495 -0.892524  -0.5054882],0.4567178
[-0.56248677  0.5729953  -0.9289035 ],0.68408704
[-1.38698   -4.0443354  5.103024 ],0.0069489884
[ 2.1291816 -1.113588  -2.433679 ],0.13952506
[-0.20539933 -0.00521415 -0.9913151 ],0.9263121
[ 0.28567612 -3.9054825   3.116784  ],0.156645
[ 1.9742132 -1.2790217 -2.9442182],0.13103959
[-1.1531063  2.5506272 -2.6777797],0.09243288
[ 1.3336542 -4.947884   2.334597 ],0.53557664
[ 2.984708  -0.5196141 -4.469245 ],0.09139247
[ 0.75486094  1.9643697  -4.4388404 ],0.4795416
[-0.78127027 -3.3526177   3.3316164 ],0.05821823
[ 0.21343626 -0.02564394 -2.136354  ],0.8313062
[-2.1354544  0.6894964 -0.5362947],0.5538455
[ 0.8888877 -0.2691521 -1.6352566],0.5900575
[ 1.6484494 -0.5211247 -3.043021 ],0.27641687
[-2.9961398   1.6601033  -0.06093762],0.36782676
[-1.7332643 -4.6373878  5.6947107],0.0027742698
[ 1.8680738 -0.8254471 -1.3317146],0.2544964
[-0.43899393 -1.1916127   1.4344087 ],0.42483944
[-2.8987417 -1.796048   4.8062415],0.0077703237
[ 2.328403  -1.2061284 -1.6919662],0.13335049
[-0.4814845  2.4718814 -2.7195852],0.1560077
[-2.5708654 -2.9785535  5.1752844],0.0032111534
[ 1.5273011 -2.5193348 -0.926378 ],0.24667855
[-1.861443   2.1113012 -1.8127527],0.111843675
[-1.0786849 -3.463126   2.7970219],0.07226108
[ 1.4199247 -1.3141187 -1.7184471],0.25362402
[-0.564298    0.83783185 -1.8450413 ],0.5206083
[-1.3332243 -0.5793412  1.211561 ],0.44744328
[ 2.543275   -0.34896395 -3.4868221 ],0.15419382
[ 0.8701386  2.2429254 -4.041904 ],0.4363938
[-4.309197  -2.6536353  6.503647 ],0.000427471
[ 1.3926022  -0.28977507 -2.7200663 ],0.38910654
[-1.6887653  2.468435  -2.5814779],0.071524456
[-3.2544122 -2.5381515  5.332385 ],0.0025465076
[ 2.4648247 -2.6334121 -3.2771158],0.03394411
[ 0.11150534 -0.9229883  -2.5665133 ],0.61091566
[-0.58911157 -0.52233255  0.59814787],0.71923244
[ 0.08419625 -0.13131584 -0.6620053 ],0.9381292
[-0.51729393  1.3052907  -1.2241435 ],0.44254205
[-0.49070862 -2.184374    2.3135655 ],0.18639436
[ 2.4067793 -1.9030539 -1.3267552],0.11055592
[-0.63133854  1.8107058  -2.2493327 ],0.24796988
[-0.41810533 -2.350526    1.6629051 ],0.31007755
[ 2.2992265 -3.560728   0.5693912],0.35147256
[ 0.7226436   0.31100315 -1.1459605 ],0.81959367
[-2.2070367 -4.231314   5.8318634],0.0016021676
[ 0.4135028  -0.88050866 -1.1979585 ],0.63919514
